job_title,company,match_score,recommendation,salary_range,location,job_url
"Senior Software Engineer, Back End ( Enterprise Platforms Technology )",Capital One,80.12,🚀 STRONG MATCH - Highly recommended,"$144,200 - $164,600 (for Richmond, VA location)","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-software-engineer-back-end-enterprise-platforms-technology/1732/85218109776
"Senior Software Engineer, Back End",Capital One,80.12,🚀 STRONG MATCH - Highly recommended,,"Plano, Texas",https://www.capitalonecareers.com/job/plano/senior-software-engineer-back-end/1732/85483963648
"Senior Software Engineer, Back End",Capital One,80.11,🚀 STRONG MATCH - Highly recommended,"$144,200 - $164,600","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-software-engineer-back-end/1732/85786040384
Lead Software Engineer,Capital One,80.11,🚀 STRONG MATCH - Highly recommended,"$193,400 - $220,700","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/lead-software-engineer/1732/85563041792
"Senior Lead Software Engineer, Full Stack",Capital One,80.1,🚀 STRONG MATCH - Highly recommended,"$204,900 - $233,800","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-lead-software-engineer-full-stack/1732/84767009936
Sr. Lead Software Engineer,Capital One,80.1,🚀 STRONG MATCH - Highly recommended,,"McLean, Virginia",https://www.capitalonecareers.com/job/mclean/sr-lead-software-engineer/1732/86033033280
Distinguished Engineer,Capital One,80.09,🚀 STRONG MATCH - Highly recommended,,"Bengaluru, India",https://www.capitalonecareers.com/job/bengaluru/distinguished-engineer/1732/84767067680
Principal Data Analyst - Enterprise Services,Capital One,80.09,🚀 STRONG MATCH - Highly recommended,"$115,900 - $132,200 (Richmond, VA); $139,100 - $158,700 (New York, NY)","McLean, Virginia; New York, New York; Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/principal-data-analyst-enterprise-services/1732/84768141872
Senior Software Engineer (Full Stack),Capital One,80.09,🚀 STRONG MATCH - Highly recommended,"$144,200 - $164,600 (for Richmond, VA)","McLean, Virginia or Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/senior-software-engineer-full-stack/1732/85493310416
"Software Engineer, Back End (Python AWS)",Capital One,80.09,🚀 STRONG MATCH - Highly recommended,,"McLean, Virginia",https://www.capitalonecareers.com/job/mclean/software-engineer-back-end-python-aws/1732/86254365248
Data Analysis Manager- Encore,Capital One,80.09,🚀 STRONG MATCH - Highly recommended,,"Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/data-analysis-manager-encore/1732/86554191600
"Distinguished AI Engineer (Generative AI, Agentic Frameworks)",Capital One,80.09,🚀 STRONG MATCH - Highly recommended,"$287,800 - $328,500","San Francisco, California | San Jose, California",https://www.capitalonecareers.com/job/san-francisco/distinguished-ai-engineer-generative-ai-agentic-frameworks/1732/85173243200
"Senior Software Engineer, Full Stack (Python, JavaScript, AWS)",Capital One,80.08,🚀 STRONG MATCH - Highly recommended,"$173,000 - $197,400","New York, New York / McLean, Virginia",https://www.capitalonecareers.com/job/new-york/senior-software-engineer-full-stack-python-javascript-aws/1732/86225816816
Senior Software Engineer - Full Stack,Capital One,80.08,🚀 STRONG MATCH - Highly recommended,,"Mexico City, Mexico",https://www.capitalonecareers.com/job/mexico-city/senior-software-engineer-full-stack/1732/80904970144
Senior Software Engineer - Full Stack (INSE45),Capital One,80.07,🚀 STRONG MATCH - Highly recommended,,"Bengaluru, India",https://www.capitalonecareers.com/job/bengaluru/sr-associate-product-management/1732/86584117088
"Senior Software Engineer, Back End (Bank Tech)",Capital One,80.07,🚀 STRONG MATCH - Highly recommended,,"McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-software-engineer-back-end-bank-tech/1732/86507404032
"Lead Software Engineer, Back End",Capital One,80.07,🚀 STRONG MATCH - Highly recommended,"$175,800 - $200,700","Riverwoods, Illinois",https://www.capitalonecareers.com/job/riverwoods/lead-software-engineer-back-end/1732/85741011168
Design Research Lead Senior Manager Level,Capital One,80.06,🚀 STRONG MATCH - Highly recommended,"$210,500 - $240,300 (New York, NY); $175,500 - $200,300 (Richmond, VA)","McLean, Virginia | Richmond, Virginia | New York, New York",https://www.capitalonecareers.com/job/mclean/design-research-lead-senior-manager-level/1732/84767064496
"Senior Software Engineer, Full Stack (Java/Python/Angular)",Capital One,80.06,🚀 STRONG MATCH - Highly recommended,,"McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-software-engineer-full-stack-java-python-angular/1732/85165080768
"Senior Software Engineer, Full Stack",Capital One,80.06,🚀 STRONG MATCH - Highly recommended,"$144,200 - $164,600","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-software-engineer-full-stack/1732/86438951072
Senior Software Engineer - Full Stack (INSE45),Capital One,80.05,🚀 STRONG MATCH - Highly recommended,,"Bengaluru, India",https://www.capitalonecareers.com/job/bengaluru/senior-manager-fullstack-engineering/1732/81229408080
"Senior Software Engineer, Back End - Card Tech",Capital One,80.05,🚀 STRONG MATCH - Highly recommended,,"McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-software-engineer-back-end-card-tech/1732/85421690144
"Senior Software Engineer, Backend (GOlang/AWS)",Capital One,80.04,🚀 STRONG MATCH - Highly recommended,"$144,200 - $164,600 (for Richmond, VA)","McLean, Virginia; Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/senior-software-engineer-backend-golang-aws/1732/85813785328
"Senior Software Engineer (Java, AWS)",Capital One,80.01,🚀 STRONG MATCH - Highly recommended,"$144,200 - $164,600 (for Plano, TX and Richmond, VA)","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-software-engineer-java-aws/1732/86179444848
Senior Lead- AI Engineer,Capital One,80.01,🚀 STRONG MATCH - Highly recommended,,"Bengaluru, India",https://www.capitalonecareers.com/job/bengaluru/senior-lead-ai-engineer/1732/86234741584
"Manager, Quantitative Analysis - Model Risk Audit",Capital One,80.0,🚀 STRONG MATCH - Highly recommended,"McLean, VA: $193,400 - $220,700; New York, NY: $211,000 - $240,800; Richmond, VA: $175,800 - $200,700; Riverwoods, IL: $175,800 - $200,700","McLean, Virginia, Riverwoods, Illinois, Richmond, Virginia, Plano, Texas, New York, New York",https://www.capitalonecareers.com/job/mclean/manager-quantitative-analysis-model-risk-audit/1732/85492261584
"Manager, Design Research",Capital One,80.0,🚀 STRONG MATCH - Highly recommended,,"Plano, Texas",https://www.capitalonecareers.com/job/plano/manager-design-research/1732/85218109216
Senior Software Engineer - BackEnd,Capital One,80.0,🚀 STRONG MATCH - Highly recommended,,"Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/senior-software-engineer-backend/1732/86291846448
Distinguished Engineer - Financial Core,Capital One,79.99,🚀 STRONG MATCH - Highly recommended,"$239,900 - $273,800","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/distinguished-engineer-financial-core/1732/85420661712
"Lead Software Engineer, Back End - Card Tech",Capital One,79.99,🚀 STRONG MATCH - Highly recommended,,"McLean, Virginia",https://www.capitalonecareers.com/job/mclean/lead-software-engineer-back-end-card-tech/1732/85421690080
"Lead Software Engineer, Back End",Capital One,79.99,🚀 STRONG MATCH - Highly recommended,"$175,800 - $200,700","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/lead-software-engineer-back-end/1732/85187358928
"Senior Software Engineer, Full Stack (Python/Glue/Databricks)",Capital One,79.98,🚀 STRONG MATCH - Highly recommended,,"Chicago, Illinois",https://www.capitalonecareers.com/job/chicago/senior-software-engineer-full-stack-python-glue-databricks/1732/86564255648
Technology Development Program Associate - Mexico - 2026,Capital One,79.98,🚀 STRONG MATCH - Highly recommended,,"Mexico City, Mexico",https://www.capitalonecareers.com/job/mexico-city/technology-development-program-associate-mexico-2026/1732/85805073744
"Senior Software Engineer, Full Stack (Angular, Python, RESTful API)",Capital One,79.97,🚀 STRONG MATCH - Highly recommended,"$144,200 - $164,600 (for Richmond, VA)","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-software-engineer-full-stack-angular-python-restful-api/1732/85315424896
"Senior Software Engineer, Back End",Capital One,79.97,🚀 STRONG MATCH - Highly recommended,"$144,200 - $164,600 (for Richmond, VA location)","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-software-engineer-back-end/1732/86594376400
"Lead Software Engineer, Full Stack (Python, JavaScript, AWS)",Capital One,79.97,🚀 STRONG MATCH - Highly recommended,,"McLean, Virginia",https://www.capitalonecareers.com/job/mclean/lead-software-engineer-full-stack-python-javascript-aws/1732/86487265680
Design Researcher Principal Associate,Capital One,79.97,🚀 STRONG MATCH - Highly recommended,"$139,100 - $158,700 (New York, NY); $115,900 - $132,200 (Richmond, VA)","McLean, Virginia, Richmond, Virginia, New York, New York",https://www.capitalonecareers.com/job/mclean/design-researcher-principal-associate/1732/86216418336
"Senior Software Engineer (Go/Java/Python, AWS)",Capital One,79.96,🚀 STRONG MATCH - Highly recommended,,"Chicago, Illinois",https://www.capitalonecareers.com/job/chicago/senior-software-engineer-go-java-python-aws/1732/85255856528
Lead Software Engineer,Capital One,79.96,🚀 STRONG MATCH - Highly recommended,"$175,800 - $200,700 (for Richmond, VA location)","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/lead-software-engineer/1732/86438951216
"Lead Software Engineer, Back End (Payment Services)",Capital One,79.95,🚀 STRONG MATCH - Highly recommended,"$175,800 - $200,700 (Houston, Riverwoods); $193,400 - $220,700 (McLean)","Chicago, Illinois, McLean, Virginia, Riverwoods, Illinois, Houston, Texas",https://www.capitalonecareers.com/job/chicago/lead-software-engineer-back-end-payment-services/1732/86477248864
"Senior Software Engineer, Back End (Java, AWS)",Capital One,79.95,🚀 STRONG MATCH - Highly recommended,,"McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-software-engineer-back-end-java-aws/1732/85563042160
Principal Associate Design Researcher,Capital One,79.95,🚀 STRONG MATCH - Highly recommended,,"Plano, Texas",https://www.capitalonecareers.com/job/plano/principal-associate-design-research/1732/86254365632
"Senior Software Engineer, Back End",Capital One,79.94,🚀 STRONG MATCH - Highly recommended,"$144,200 - $164,600","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-software-engineer-back-end/1732/85776964048
"Senior Lead Software Engineer, Full Stack",Capital One,79.92,🚀 STRONG MATCH - Highly recommended,"$204,900 - $233,800","McLean, Virginia | Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/senior-lead-software-engineer-full-stack/1732/84767016160
Design Research Lead Manager Level,Capital One,79.91,🚀 STRONG MATCH - Highly recommended,"$144,000 - $197,200","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/design-research-lead-manager-level/1732/84767067920
"Senior Software Engineer (React, Python, Node.js)",Capital One,79.9,🚀 STRONG MATCH - Highly recommended,,"McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-software-engineer-react-python-node-js/1732/85768674928
"Senior Lead Software Engineer, Back End",Capital One,79.9,🚀 STRONG MATCH - Highly recommended,,"McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-lead-software-engineer-back-end/1732/85253382624
"Senior Software Engineer, Back End (Payment Services)",Capital One,79.9,🚀 STRONG MATCH - Highly recommended,"$144,200 - $164,600 (for Houston, TX/Riverwoods, IL); $158,600 - $181,000 (for McLean, VA)","Chicago, Illinois",https://www.capitalonecareers.com/job/chicago/senior-software-engineer-back-end-payment-services/1732/86477248848
"Senior Lead Software Engineer, (Sr. Manager IC) - (Bank Tech)",Capital One,79.89,🚀 STRONG MATCH - Highly recommended,"$204,900 - $233,800","Richmond, Virginia | McLean, Virginia",https://www.capitalonecareers.com/job/richmond/senior-lead-software-engineer-sr-manager-ic-bank-tech/1732/84767069136
"Software Engineer, Full Stack - Capital One Software",Capital One Software,79.89,🚀 STRONG MATCH - Highly recommended,"$120,900 - $138,000","Plano, Texas | McLean, Virginia | Richmond, Virginia",https://www.capitalonecareers.com/job/plano/software-engineer-full-stack-capital-one-software/1732/86179445216
"Lead Software Engineer, Android (Bank Tech)",Capital One,79.88,🚀 STRONG MATCH - Highly recommended,,"New York, New York",https://www.capitalonecareers.com/job/new-york/lead-software-engineer-android-bank-tech/1732/85209093168
Sr Software Engineer,Capital One,79.88,🚀 STRONG MATCH - Highly recommended,"$144,200 - $164,600","Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/sr-software-engineer/1732/85703273216
Distinguished Engineer,Capital One,79.87,🚀 STRONG MATCH - Highly recommended,,"Cambridge, Massachusetts",https://www.capitalonecareers.com/job/cambridge/distinguished-engineer/1732/86468805280
"Senior Lead Software Engineer, Back End",Capital One,79.87,🚀 STRONG MATCH - Highly recommended,"$204,900 - $233,800","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-lead-software-engineer-back-end/1732/84767016224
"Senior Software Engineer, Back End",Capital One,79.87,🚀 STRONG MATCH - Highly recommended,,"Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/senior-software-engineer-back-end/1732/86517615936
"Senior Analyst, Capital Markets and Risk",Capital One,79.86,🚀 STRONG MATCH - Highly recommended,,"McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-analyst-capital-markets-and-risk/1732/84768159760
Senior Software Engineer,Capital One,79.85,🚀 STRONG MATCH - Highly recommended,"$144,200 - $164,600 (Wilmington, DE)","McLean, Virginia | Wilmington, Delaware",https://www.capitalonecareers.com/job/mclean/senior-software-engineer/1732/85465521792
"Senior Software Engineer, Back End (Bank Tech)",Capital One,79.85,🚀 STRONG MATCH - Highly recommended,"$144,200 - $164,600","Richmond, Virginia | McLean, Virginia",https://www.capitalonecareers.com/job/richmond/senior-software-engineer-back-end-bank-tech/1732/86516336704
"Senior Lead Software Engineer, Full Stack",Capital One,79.85,🚀 STRONG MATCH - Highly recommended,"$204,900 - $233,800 (for Richmond, VA)","McLean, Virginia or Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/senior-lead-software-engineer-full-stack/1732/84767057184
Senior Software Engineer - Full Stack,Capital One,79.84,🚀 STRONG MATCH - Highly recommended,,"Mexico City, Mexico",https://www.capitalonecareers.com/job/mexico-city/senior-software-engineer-full-stack/1732/85776963808
